song,listener,score,left_bass,right_bass,left_drums,right_drums,left_other,right_other,left_vocals,right_vocals
Johnny Lokke - Promises & Lies,L5009,0.2274703403135057,0.1530903009335408,0.17407963764008114,0.14178827271023203,0.12012666997749759,0.3863449866530192,0.4200103964426141,0.20270592126240633,0.22161653688865415
Johnny Lokke - Promises & Lies,L5024,0.23176610792706903,0.1806668168355391,0.18254156542378208,0.1454528682674431,0.1342290515303094,0.39104351736735704,0.4014217178198135,0.20206392760390718,0.2167093985684009
Johnny Lokke - Promises & Lies,L5042,0.21829963421272627,0.15872848192006278,0.14349275254922988,0.1424914158010694,0.13342354130483994,0.38815008316406047,0.362273252152973,0.20751964930538652,0.21031789750418814
Johnny Lokke - Promises & Lies,L5089,0.20496543977928983,0.1458168826836297,0.13522129010414277,0.1634785655686914,0.1482834004520172,0.337173044142341,0.32730331462620577,0.18959557420796322,0.19285144644932778
Johnny Lokke - Promises & Lies,L5051,0.2082619630584737,0.1498240591353887,0.12423519466001717,0.15879763366263372,0.15166257303041675,0.35229798235870735,0.33958458318694146,0.19698861895123726,0.19270505948244704
Johnny Lokke - Promises & Lies,L5064,0.21599306331127963,0.15609546479412095,0.1575313857414449,0.14796868741308664,0.1317666365945656,0.36875909640335836,0.35618736620153024,0.20101338520888445,0.20862248413324588
Leaf - Summerghost,L5066,0.1958498828326457,0.1490928789862687,0.14795707714849665,0.1861511540988321,0.19090839051653574,0.24232065063102207,0.2238870278569943,0.21522081637075918,0.21126106705225692
Leaf - Summerghost,L5057,0.1944728858182726,0.14089583088434915,0.14062683563448808,0.18196111245850546,0.19125335346428055,0.2558815872848944,0.22300682697032043,0.21658184132766528,0.20557569852167745
Leaf - Summerghost,L5072,0.19626026983403844,0.15033321131349736,0.15359758458384482,0.1843343307284997,0.1914107658668206,0.24271791680244198,0.22193863089414462,0.21065342406737425,0.21509629441568423
Leaf - Summerghost,L5084,0.1965955602579459,0.1604975608111523,0.15139103597390394,0.1875461235059971,0.19235083626323474,0.24718479469818327,0.22569835958299744,0.20566219143469772,0.2024335797934005
Leaf - Summerghost,L5065,0.19439571026130756,0.14554593673189956,0.14649008290520357,0.1873842963877798,0.1937729599406052,0.23983950560169387,0.22589980202685753,0.20979001459264357,0.20644308390377727
Leaf - Summerghost,L5047,0.1932892739268626,0.13526480488128273,0.1413442995725488,0.20103983215968219,0.19673447555593432,0.22243608218985414,0.2219926480618069,0.2165293007067382,0.21097274828705345
Meaxic - Take A Step,L5041,0.1906122746128458,0.14223219352083727,0.11645820776795099,0.15663943033351907,0.185341654840735,0.24929758680101782,0.23193350976285107,0.2273711597159725,0.21562445415988263
Meaxic - Take A Step,L5011,0.18481549425263535,0.10070613993053577,0.09236152408478844,0.172185344082527,0.18435454661520842,0.24448916272823196,0.23392861315461722,0.2288900747805646,0.22160854864460933
Meaxic - Take A Step,L5014,0.1950363886074609,0.14231905034376177,0.138006565601277,0.16327270513799286,0.1604490043351135,0.2538037097765742,0.24482555430930625,0.2351923950871169,0.22242212426854469
Meaxic - Take A Step,L5062,0.19231215670820836,0.14424517247649526,0.1460449807017009,0.16338948902220235,0.1655287858608291,0.24867061076813957,0.2328490611686288,0.22518712675026242,0.21258202691740863
Meaxic - Take A Step,L5005,0.1923654734381387,0.13955737203191393,0.1276943845651288,0.16220857067512695,0.1541101036458552,0.25930840226160484,0.2474780305584148,0.23083930117521834,0.21772762259184678
Meaxic - Take A Step,L5045,0.19146326555347842,0.13552846820588033,0.13715054607272092,0.17032391135430797,0.17075835557231323,0.24616075559424302,0.23320413056434228,0.22236974435648382,0.2162102127075358
Patrick Talbot - A Reason To Leave,L5076,0.19225630321053463,0.1105851014577774,0.10131107004100626,0.19259385912042915,0.19419452584261604,0.2615999468507262,0.2557481653635818,0.2118714492739755,0.2101463077341647
Patrick Talbot - A Reason To Leave,L5013,0.21466548183913084,0.11709775887390877,0.10980231121760431,0.18233102378452468,0.17859865318510748,0.31469346158543476,0.3092928227120443,0.256783381417929,0.2487244419364934
Patrick Talbot - A Reason To Leave,L5085,0.1951697694257566,0.11313051478384356,0.11483934094255568,0.18249531614251235,0.1838580111464243,0.2755296191329838,0.265996626288509,0.21864355859135737,0.2068651683778667
Patrick Talbot - A Reason To Leave,L5053,0.19282046848632334,0.10935155199671538,0.09739883189031275,0.19848816107600786,0.20423216283406886,0.2590849254743882,0.2510913741255883,0.21130474279017128,0.2116119977033339
Patrick Talbot - A Reason To Leave,L5037,0.20624550845482464,0.11133558487923927,0.09459689047671285,0.18412464919993995,0.1853360863464126,0.33263488249725565,0.2608965694778631,0.265794919568214,0.2152444851929598
Patrick Talbot - A Reason To Leave,L5043,0.19828345125583588,0.11070551048693439,0.10002701598166044,0.18237544616697832,0.17913614959349372,0.28395430635877905,0.27221377757950516,0.23450293095954933,0.22335247291978666
Patrick Talbot - A Reason To Leave,L5068,0.19066531456826463,0.1059292885318992,0.09500353280220597,0.19963872005669164,0.2002976297636515,0.2566829211282544,0.24524313588130603,0.21517290028115127,0.20735438810095708
Skelpolu - Human Mistakes,L5009,0.2041861952827633,0.14831222572021138,0.1704757460501404,0.19297538117107432,0.25870049249302907,0.23810075241026565,0.2913020190001124,0.17002266894088852,0.16360027647638464
Skelpolu - Human Mistakes,L5024,0.20157308133516885,0.16047041167963594,0.15837255373525722,0.22200713867386557,0.2207287783535864,0.24192822781747186,0.2770068718898556,0.16898117781289654,0.1630894907187818
Skelpolu - Human Mistakes,L5042,0.1781789663779965,0.13433186967552832,0.12049303297649527,0.19348608859409272,0.18580326228623087,0.2435345462403178,0.24352399010312403,0.1559856695443359,0.1482732716038469
Skelpolu - Human Mistakes,L5089,0.17055104768103152,0.10346311751466175,0.11956246828484555,0.19129010058348678,0.1847505450019773,0.2170704168052726,0.224178265435573,0.16301260616138546,0.16108086166104985
Skelpolu - Human Mistakes,L5051,0.171476863439752,0.11844068188037403,0.10809688799133516,0.18625879560328384,0.18086335133514175,0.2254298806888368,0.22974920691702344,0.16186725418093856,0.16110884892108243
Skelpolu - Human Mistakes,L5064,0.17954798705219455,0.1290059433642331,0.13808318218765522,0.19028890303914142,0.1865001728374472,0.23123521372954367,0.2423720646080447,0.16338990508332185,0.15550851156816914
Traffic Experiment - Sirens,L5066,0.21361259161740637,0.07576913139987304,0.07426984301174677,0.15781371058935875,0.1697030864244421,0.42581540387024286,0.40030175271212143,0.20528225106432163,0.19994555386714435
Traffic Experiment - Sirens,L5057,0.2193426731646617,0.09024020554590662,0.07671896517345883,0.16647077861916984,0.17708361852815457,0.4660449933455033,0.3950319708947688,0.19274551318194932,0.19040534002838228
Traffic Experiment - Sirens,L5072,0.21161541440928153,0.0837227618467217,0.07345104170365026,0.16249490558168317,0.1709260149325947,0.4145964398232361,0.3945476758628659,0.19309865903424575,0.20008581648925483
Traffic Experiment - Sirens,L5084,0.21954218050752014,0.10330237831418769,0.09767343806139117,0.1809898066050885,0.1887803097009724,0.4152188761718902,0.39732040303886534,0.18795128500210428,0.18510094716566147
Traffic Experiment - Sirens,L5065,0.216329252278879,0.07873085414668302,0.0814519175214623,0.1662116807451467,0.18159757590651243,0.41983562096267024,0.4026679235841006,0.20299171294604648,0.1971467324184102
Traffic Experiment - Sirens,L5047,0.20927580224048717,0.07153459328619718,0.06355827108060277,0.15717785121233296,0.1692919672785184,0.41306056098285737,0.3851414400878762,0.20870287879012694,0.20573885520538562
Triviul - Angelsaint,L5041,0.18431756887902348,0.09046127227030062,0.09339628344284537,0.17267490336169744,0.17894150446631518,0.25807104790164237,0.23685120780790248,0.22852810123280667,0.21561623054867768
Triviul - Angelsaint,L5011,0.17119406177944219,0.07349430204247237,0.08306523611082045,0.14981280167614677,0.15746002456753216,0.22781179576880592,0.21909351381875833,0.23000525843904562,0.22880956181195602
Triviul - Angelsaint,L5014,0.18802011504852206,0.09848042785108631,0.0964135961560422,0.1681223021570756,0.1721831767729046,0.25633010286595315,0.2516092219066126,0.2280787526805804,0.23294333999792155
Triviul - Angelsaint,L5062,0.17961197302662518,0.09631754360077815,0.10666118343270478,0.16077398389636438,0.16980182073556976,0.24394514794732844,0.22169100068160058,0.22024114520861865,0.21746395871003663
Triviul - Angelsaint,L5005,0.18471718707654983,0.074292880587991,0.08550182694475741,0.16753082627792076,0.1723428482375043,0.26257318720316647,0.25508479914694715,0.2303088975357832,0.23010223067832836
Triviul - Angelsaint,L5045,0.176476855215987,0.0922213276400052,0.09583924220430312,0.16021437703201108,0.16512427300451576,0.23736715126031457,0.22699225981999543,0.216646228223531,0.21740998254321975
Young Griffo - Pennies,L5076,0.202329836316456,0.1509670263491607,0.15052972014052052,0.1932311116454283,0.18876067962909232,0.2623660408645868,0.2555203037210784,0.2084519607521247,0.2088118474296562
Young Griffo - Pennies,L5013,0.22217396472035297,0.1725412211901573,0.16867643947140015,0.18502094985194328,0.1817575834412558,0.3068253673355378,0.29259827106317776,0.23358343867235917,0.23638844673699266
Young Griffo - Pennies,L5085,0.20603731430186645,0.1573165877590483,0.160673609137439,0.18259469360907693,0.1841913200138377,0.27168511094894865,0.26645669349883067,0.21488756517349344,0.21049293427425686
Young Griffo - Pennies,L5053,0.19929126060154448,0.14433934234268075,0.14217667496612374,0.19386311990555272,0.19381606123759776,0.25574627852516013,0.24905369817856757,0.20659380336006092,0.20874110629661227
Young Griffo - Pennies,L5037,0.21514948508681844,0.1608945569216437,0.14511456044313262,0.1863502578113132,0.18373837969823656,0.33227421780342126,0.2603475060469105,0.23518235474198035,0.21729404722790935
Young Griffo - Pennies,L5043,0.20832006864318386,0.16156273116039088,0.14981529883977346,0.18110354284484456,0.18074133546172272,0.2820327550631462,0.2678620282970464,0.22100223483096565,0.22244062264758097
Young Griffo - Pennies,L5068,0.20007208400025517,0.14683867480161264,0.13812016502999858,0.19126598576152432,0.1961384635296733,0.26067137179250766,0.25048217862294475,0.20948110260492725,0.20757872985885273
