song,listener,score,left_bass,right_bass,left_drums,right_drums,left_other,right_other,left_vocals,right_vocals
Actions - One Minute Smile,L5079,0.1723075171055149,0.1031802960917147,0.0920248286142093,0.16083722944560233,0.16196184026339913,0.22186291299584565,0.2383086960059194,0.20073524862661368,0.19954908480081507
Actions - One Minute Smile,L5029,0.17910628098010611,0.11656841041529488,0.1018319992703703,0.1370014243552001,0.1503188925490676,0.221664645935658,0.23968727938851503,0.24581839240281908,0.21995920352392373
Actions - One Minute Smile,L5055,0.17589730006369214,0.09055829400585758,0.09245762751578279,0.13540706623765705,0.16183955217954366,0.24553052837987394,0.23613376202966477,0.24963540474714901,0.19561616541400825
Actions - One Minute Smile,L5078,0.17369010613205477,0.10899719737316915,0.09634015204781007,0.15506710798686557,0.16409412978552296,0.21959603259250354,0.24131582191126585,0.20771692704665795,0.19639348031264303
Actions - One Minute Smile,L5071,0.17362949817165582,0.10659734724645488,0.10421696876030154,0.14243965334779496,0.15324070200569095,0.22043642653118567,0.23351514151049177,0.22329256033512576,0.20529718563620103
Actions - One Minute Smile,L5069,0.1727586772190247,0.09835406264347807,0.09352890538918268,0.1493509641062108,0.15743920166002334,0.22274865307125497,0.24306042696585634,0.2156212193269164,0.2019659845892749
Alexander Ross - Goodbye Bolero,L5093,0.229402452723872,0.1913588572054982,0.18240652485049927,0.17545258062894006,0.1887721086384918,0.3363757684655241,0.28734137066527243,0.24693307770247433,0.22657933363427588
Alexander Ross - Goodbye Bolero,L5039,0.2273511760275834,0.15347182164370116,0.16817319382328022,0.18367122702285643,0.1938254411281798,0.3241677132290063,0.31691934298847424,0.24346423824621272,0.23511643013895633
Alexander Ross - Goodbye Bolero,L5023,0.23474559417832253,0.17204408298442597,0.18170968576545876,0.17727141863334467,0.17780316050610162,0.3248916867044944,0.35758679192545095,0.2393728602360273,0.2472850666712766
Alexander Ross - Goodbye Bolero,L5063,0.2291546375544058,0.17197712181873998,0.16716754565638928,0.18893305669420357,0.1900710737101081,0.3283913593950352,0.31568975791553977,0.23856604984093194,0.2324411354042985
Alexander Ross - Goodbye Bolero,L5019,0.2354428036375929,0.18372226667943295,0.15373203986279138,0.17611012241452725,0.18469768205118714,0.37057857144704254,0.3259137284309572,0.2547473532944778,0.2340406649203271
Alexander Ross - Goodbye Bolero,L5031,0.23798944049597398,0.1796478886637069,0.17820091607918265,0.18201881254181645,0.1865266124416425,0.33752164025537545,0.35497500945525096,0.24007285848576151,0.24495178604505535
ANiMAL - Rockshow,L5040,0.16520194619279566,0.08711209203076606,0.09373602395013288,0.20187581377311653,0.1753570710249921,0.16656076295050293,0.16318740627488032,0.22100467234095889,0.2127817271970155
ANiMAL - Rockshow,L5008,0.15970476376111348,0.08118823402155262,0.0701140602709169,0.17654403771912192,0.17009997941482105,0.1618061114438997,0.1797037425772417,0.21432957375272277,0.2238523708886309
ANiMAL - Rockshow,L5022,0.16266798185637854,0.09046809963970122,0.08745128185364662,0.1775650958614183,0.17632929407882045,0.1702394708723619,0.17514263407791128,0.21299412571404425,0.2111538527531242
ANiMAL - Rockshow,L5086,0.1566474802802478,0.09760594754628842,0.09299759982343611,0.18447278619765461,0.17826539192084445,0.1513950804983754,0.1570614429574253,0.1919469066041396,0.19943468669381859
ANiMAL - Rockshow,L5027,0.15788490238529707,0.08278197468997872,0.08210984871782018,0.17860995837547355,0.17785625597428922,0.16416101533493327,0.163413417330053,0.20904849352006233,0.20509825513976626
ANiMAL - Rockshow,L5091,0.15508056067446935,0.09496663189486279,0.08878764325545091,0.18513397463229148,0.17953894773296378,0.14801859553432106,0.15606743025576278,0.1886901673000271,0.19944109479007477
ANiMAL - Rockshow,L5092,0.15540384370174243,0.0955028770253719,0.09236589112730961,0.18785002110226987,0.18305347724236215,0.1451161511480718,0.15481039185012863,0.1870503238387334,0.19748161627969213
Clara Berry And Wooldog - Waltz For My Victims,L5018,0.25228548937019035,0.16116951431339163,0.16782077680422375,0.16417489378167843,0.16598533984251787,0.47930695012583313,0.4679659275619643,0.20195251621594615,0.20990799631596777
Clara Berry And Wooldog - Waltz For My Victims,L5020,0.24554505654255293,0.14545129709703847,0.1324501101779345,0.16621517650159434,0.16910692599703236,0.5336460301093681,0.42032837547510893,0.19709774170970312,0.20006479527264373
Clara Berry And Wooldog - Waltz For My Victims,L5001,0.24814226741151205,0.10699923325367758,0.12540391258253564,0.17080957722441123,0.17548594923781524,0.48876209712676955,0.5098959627738202,0.19634325000979708,0.21143815708326985
Clara Berry And Wooldog - Waltz For My Victims,L5007,0.25568560479736674,0.15740126573873742,0.1529802770191001,0.16406677929317773,0.16918123185234538,0.49753257943498375,0.4860206882038107,0.206854423420395,0.21144759341638358
Clara Berry And Wooldog - Waltz For My Victims,L5048,0.23463701798800168,0.1555730411639606,0.14867659785941295,0.1673970574828011,0.17162037250491752,0.4289608525996612,0.39936069482007214,0.20101293070378146,0.2044945967694064
Clara Berry And Wooldog - Waltz For My Victims,L5000,0.26592637246082795,0.16491624557129497,0.18019977976897222,0.16300017596589678,0.19629355395019643,0.4443198877718195,0.539977059844201,0.2027002675337616,0.23600400928048126
Fergessen - Nos Palpitants,L5079,0.235174018500861,0.15085347437655516,0.1558421865143783,0.19757651184902808,0.19162011499718698,0.3257930612339014,0.3455763443617642,0.25339968085235975,0.2607307738217142
Fergessen - Nos Palpitants,L5029,0.2674468190458833,0.16755410049469122,0.1604562566026091,0.18367153464740577,0.18652928990274367,0.3656648785803984,0.3737657940207365,0.3712451997213771,0.3306874983971048
Fergessen - Nos Palpitants,L5055,0.2539879776771151,0.13701583563477052,0.15918718906195553,0.17476353587834476,0.19709583413568096,0.38087602016878835,0.3380240885453467,0.38518077822747254,0.25976053976456137
Fergessen - Nos Palpitants,L5078,0.24003513578306082,0.1719956646136643,0.15972540853574838,0.19303429506705,0.19838301958034743,0.3284344427658512,0.3424846731790757,0.26772174151386274,0.25850184100888696
Fergessen - Nos Palpitants,L5071,0.2491417839328862,0.17210425441938879,0.16946423375229455,0.18652788251118163,0.19401781396303203,0.3485005864829236,0.33421546856991446,0.31371179024415174,0.27459224152020273
Fergessen - Nos Palpitants,L5069,0.24234984405840515,0.15246914674339215,0.15478566162278606,0.19262703148969493,0.19661587797667718,0.34625054391944377,0.3600069690552333,0.2712381142525343,0.2648054074074793
James May - On The Line,L5093,0.2175715576154965,0.19347283532725204,0.18719204150184002,0.15633490488707097,0.17647620805494596,0.3319531290504282,0.2574841499131469,0.23386143359577005,0.20379775859351795
James May - On The Line,L5039,0.21269874341840245,0.17073472384406202,0.16827566732352428,0.14862036955302071,0.18613406026186635,0.32351705900059025,0.2645063430842689,0.2253003892377217,0.21450133504216526
James May - On The Line,L5023,0.22299678871766543,0.18756485308758444,0.20131617092247467,0.15327585879615774,0.15824078078673726,0.3167426326112154,0.30258860851832103,0.22528364030655307,0.23896176471227995
James May - On The Line,L5063,0.20640500402014178,0.16734350632630624,0.1748234014106593,0.15576630436105665,0.16180559925795146,0.29464303481574394,0.26726492154833487,0.21610314058606664,0.2134901238550153
James May - On The Line,L5019,0.22426023546960225,0.18047742121377885,0.1774101531159689,0.1561326163283031,0.1572770168398085,0.35968070711272165,0.2847196564239056,0.2579627022177454,0.22042161050458586
James May - On The Line,L5031,0.21672686342772485,0.1897392211355634,0.19350129673194677,0.14732156928889434,0.1557231113551848,0.3065712348056099,0.29102753480161964,0.2208259598492956,0.2291049794536843
Johnny Lokke - Promises & Lies,L5040,0.22017761850693773,0.13919547381796313,0.13611729391925595,0.15436568626613925,0.1416065915024342,0.40580306603463534,0.3589167616697695,0.21518112759275262,0.21023494725255198
Johnny Lokke - Promises & Lies,L5008,0.22468210559202123,0.15528542295551537,0.1408243147427225,0.137756361048575,0.12768910536419023,0.40549072411141246,0.41544490293735514,0.20856469399352365,0.20640131958287536
Johnny Lokke - Promises & Lies,L5022,0.21445531101809576,0.13428223230395278,0.1207956257611085,0.1480382467902316,0.13944740741410633,0.3902974896666185,0.3746506958809188,0.20515463059829497,0.20297615972953448
Johnny Lokke - Promises & Lies,L5086,0.21188495149357536,0.15301415963413523,0.13741817596812744,0.1577703502657188,0.14937061368429544,0.35192771847828996,0.33891637535940466,0.20285386670301064,0.20380835185562068
Johnny Lokke - Promises & Lies,L5027,0.21359305811715767,0.14312161859017417,0.12351976324071143,0.1465230401286964,0.13850587036171985,0.39644365595640907,0.35972907798904696,0.20453248666447724,0.19636895200602622
Johnny Lokke - Promises & Lies,L5091,0.2113876021696629,0.15397287387687583,0.134032815993023,0.1584164013513732,0.14666063469005286,0.35098517343879376,0.33978959398135344,0.20247591506981374,0.20476740895601728
Johnny Lokke - Promises & Lies,L5092,0.21212159254249788,0.15479796521228686,0.13474993526500958,0.15824748587056578,0.15363368453863674,0.3542420163025011,0.3392774135657187,0.20379927737953624,0.19822496220572805
Leaf - Summerghost,L5018,0.20976426447434277,0.16066919790508194,0.17170131810561357,0.17794889519316098,0.19660108013167643,0.25227714949421887,0.2481120140472847,0.22786375354941496,0.24294070736829074
Leaf - Summerghost,L5020,0.1969525240582969,0.13555643302380055,0.1217086723629247,0.18877980174482123,0.19977823296901698,0.2522768749851235,0.2348039349949721,0.22778471379876974,0.21493152858694647
